date,wts,t_rel,side,px,shares,fair,pnl_share
2026-04-06,1775463300,-6,down,0.84000003,11.904761,0.9093940354614456,0.15059197
2026-04-06,1775464800,-5,up,0.94,10.638298,0.9999999991438856,0.056052003
2026-04-06,1775475900,-6,down,0.68,14.705882,0.9992545408586905,0.304768
2026-04-06,1775480700,-2,down,0.79,12.658228,0.9996763377483684,0.19838698
2026-04-06,1775482200,-4,down,0.68,14.705882,0.8438453591000428,-0.69523203
2026-04-06,1775487600,-6,down,0.87,11.494253,0.9916999148312295,0.12208299
2026-04-06,1775489700,-6,down,0.41000003,24.390242,0.977277561945554,0.57306695
2026-04-06,1775495700,-6,up,0.74,13.513514,0.994280561873691,0.246532
2026-04-06,1775496600,-5,up,0.8,5.0,0.8877054581017294,0.18879999
2026-04-06,1775501100,-3,down,0.9,11.111112,0.9991279328367988,-0.90629995
2026-04-06,1775504100,-6,down,0.61,16.393442,0.6902577491620996,0.37334698
2026-04-06,1775505300,-6,up,0.64,15.625,0.9700446618588581,0.343872
2026-04-06,1775508300,-5,down,0.39,25.641027,0.6850162153127559,-0.406653
2026-04-06,1775517000,-6,down,0.93,10.752688,0.9956064806963172,0.065442994
2026-04-06,1775519100,-5,down,0.32,13.66,0.5421067548469056,-0.335232
2026-04-07,1775522400,-6,down,0.45,18.17,0.8904618773026852,-0.467325
2026-04-07,1775525100,-6,up,0.38,12.42,0.9993236653646492,-0.396492
2026-04-07,1775526000,-6,up,0.94,10.638298,0.9999999795016606,0.056052003
2026-04-07,1775527200,-6,down,0.32,31.25,0.6708308355897259,-0.335232
2026-04-07,1775527500,-6,up,0.92,10.869565,0.981900599977526,0.07484798
2026-04-07,1775527800,-6,down,0.53999996,18.51852,0.6685266867663078,0.44261205
2026-04-07,1775529000,-5,down,0.94,10.638298,1.0,0.056052003
2026-04-07,1775529900,-5,up,0.8,12.5,0.9998061714233841,0.18879999
2026-04-07,1775530200,-6,up,0.76,13.157895,0.9495663988250459,0.22723201
2026-04-07,1775532900,-6,up,0.94,10.638298,0.9987337745599505,0.056052003
2026-04-07,1775535900,-6,up,0.92,10.869565,0.9999485907434487,0.07484798
2026-04-07,1775538300,-6,up,0.93,10.752688,1.0,0.065442994
2026-04-07,1775538900,-6,up,0.44,12.1,0.9999030889691614,-0.457248
2026-04-07,1775540700,-6,down,0.68,2.25,0.9165512250029024,0.304768
2026-04-07,1775543700,-6,up,0.94,10.638298,0.999999999994507,0.056052003
2026-04-07,1775544000,-5,up,0.33,30.0,0.48377892721506,0.65452296
2026-04-07,1775546100,-6,down,0.73,13.698629,0.8847553149835079,0.256203
2026-04-07,1775546700,-6,down,0.92,10.869565,0.9999999999457877,0.07484798
2026-04-07,1775547900,-5,down,0.87,3.69,0.9731254989659831,0.12208299
2026-04-07,1775548200,-6,down,0.92,10.869565,0.994887980335819,0.07484798
2026-04-07,1775549100,-6,down,0.64,15.625,0.966430613647659,0.343872
2026-04-07,1775551500,-6,down,0.68,14.705882,0.9562516191130508,0.304768
2026-04-07,1775553300,-6,down,0.68,14.705882,0.8883774825569379,0.304768
2026-04-07,1775553900,-5,up,0.42,13.12,0.6163820777310369,0.56294805
2026-04-07,1775556900,-6,up,0.94,10.638298,0.9955504915402893,0.056052003
2026-04-07,1775557800,-6,down,0.32,20.0,0.9991936919838498,-0.335232
2026-04-07,1775560800,-6,down,0.32,5.16,0.6165951903841719,-0.335232
2026-04-07,1775562900,-6,up,0.72,13.888888,0.9961422930839656,0.26588798
2026-04-07,1775574300,-4,down,0.74,13.513514,0.8040972867622245,0.246532
2026-04-07,1775574600,-4,down,0.58000004,6.47,0.9968200426861867,-0.59705204
2026-04-07,1775576400,-6,down,0.83,12.048193,0.9633277884449578,0.16012302
2026-04-07,1775577300,-6,up,0.37,27.027027,0.8229314004723993,0.613683
2026-04-07,1775580000,-6,down,0.69,14.492754,0.9076571179428952,0.295027
2026-04-07,1775581500,-6,down,0.75,13.333333,0.9659388636000305,-0.763125
2026-04-07,1775591700,-6,down,0.63,13.41,0.7705622150394705,0.353683
2026-04-07,1775593800,-6,up,0.7,14.285714,0.989006281828459,-0.7147
2026-04-08,1775607300,-6,up,0.61,16.393442,0.9608044116829036,0.37334698
2026-04-08,1775611200,-4,up,0.35,28.571428,0.9999998153115666,-0.36592498
2026-04-08,1775611800,-4,up,0.38,21.89,0.9999642129078244,0.603508
2026-04-08,1775613300,-6,down,0.92,10.869565,1.0,0.07484798
2026-04-08,1775613600,-6,down,0.31,5.0,0.8899980578893292,-0.32497302
2026-04-08,1775614200,-6,up,0.92,10.869565,0.9999786680072429,0.07484798
2026-04-08,1775616900,-6,down,0.8,12.5,0.9999876586033998,0.18879999
2026-04-08,1775617500,-6,down,0.57,17.54386,0.9999998910793261,0.41284302
2026-04-08,1775619300,-6,down,0.94,10.638298,0.9999975096501394,0.056052003
2026-04-08,1775619600,-6,down,0.51,19.607843,0.7971783486267643,0.472507
2026-04-08,1775621700,-6,up,0.75,13.333333,0.895481947473346,0.236875
2026-04-08,1775623200,-6,up,0.35,26.73,0.9775882148302364,0.634075
2026-04-08,1775623500,-6,up,0.85,11.764706,0.998592042690655,0.14107499
2026-04-08,1775624100,-5,down,0.38,26.31579,0.830090674139671,0.603508
2026-04-08,1775624400,-6,up,0.48,20.833334,0.9999619805145884,0.50252795
2026-04-08,1775626500,-5,down,0.33999997,10.0,0.9999999649669566,-0.35570797
2026-04-08,1775626800,-6,down,0.38,7.0,0.99999999964516,0.603508
2026-04-08,1775627100,-6,down,0.73,13.698629,0.9970800921982812,0.256203
2026-04-08,1775627400,-6,up,0.84,11.904762,0.9999993798340436,0.15059203
2026-04-08,1775627700,-6,down,0.86,2.95,0.9978469091441112,0.131572
2026-04-08,1775629200,-3,up,0.63,12.51,0.91530230711242,0.353683
2026-04-08,1775632200,-6,up,0.32,31.25,0.9999904147705652,0.664768
2026-04-08,1775633700,-5,up,0.85,11.764706,0.9999996852159899,0.14107499
2026-04-08,1775637600,-5,down,0.81,12.345679,0.9858123301553242,0.179227
2026-04-08,1775654700,-6,down,0.65999997,13.3,0.935073611099216,-0.67570794
2026-04-08,1775656800,-6,up,0.49,20.408163,0.7825939613766872,-0.507493
2026-04-08,1775659500,-6,up,0.32,31.25,0.4002027027328634,0.664768
2026-04-08,1775660100,-6,down,0.47000003,21.276594,0.9990100924749187,-0.48743704
2026-04-08,1775660400,-6,up,0.84,11.904762,0.9999999999007507,0.15059203
2026-04-08,1775661900,-6,down,0.83,12.048193,0.9999998735099886,-0.839877
2026-04-08,1775662200,-6,up,0.34,9.9,0.5885251339026714,0.644292
2026-04-08,1775663700,-6,up,0.86,11.627907,0.9870272823197623,0.131572
