date,wts,t_rel,side,px,shares,pnl_share
2026-01-17,1768608000,2,down,0.75,70.38999938964844,0.236875
2026-01-17,1768609800,2,down,0.24000000953674316,228.9199981689453,0.7472319901161194
2026-01-17,1768611600,2,down,0.9499999992549419,64.16000366210938,0.046675000698119404
2026-01-17,1768612500,2,up,0.6200000047683716,31.200000762939453,0.36350799531173705
2026-01-17,1768613400,2,down,0.9600000008940697,360.20001220703125,0.037311999163508414
2026-01-17,1768614300,2,down,0.6599999964237213,45.0,0.32429200349617004
2026-01-17,1768615200,2,down,0.7199999988079071,41.79999923706055,0.2658880011553764
2026-01-17,1768616100,2,up,0.18000000715255737,64.76000213623047,-0.19033200747299195
2026-01-17,1768618800,2,down,0.8599999994039536,58.29999923706055,0.1315720005660057
2026-01-18,1768694400,7,up,0.9100000262260437,86.93000030517578,0.08426697527933126
2026-01-18,1768721400,2,down,0.8100000023841858,210.5500030517578,0.17922699771928788
2026-01-18,1768722300,2,down,0.18000000715255737,162.27999877929688,0.809667992527008
2026-01-18,1768723200,2,up,0.7799999713897705,364.7799987792969,0.20798802748870854
2026-01-18,1768724100,2,up,0.9300000071525574,221.89999389648438,0.06544299327802658
2026-01-18,1768725900,2,up,0.9100000262260437,232.3300018310547,0.08426697527933126
2026-01-18,1768726800,2,up,0.28999999165534973,98.0,0.695587008589983
2026-01-18,1768727700,2,up,0.8100000023841858,30.0,0.17922699771928788
2026-01-18,1768729500,2,up,0.9700000286102295,8.0,0.027962973272323666
2026-01-18,1768730400,2,down,0.8900000005960464,149.0500030517578,0.10314699943649769
2026-01-18,1768731300,2,down,0.5,112.0,0.4825
2026-01-18,1768732200,2,up,0.3400000035762787,500.0,0.6442919963436127
2026-01-18,1768733100,2,up,0.5600000023841858,25.0,-0.5772480023641586
2026-01-18,1768734900,2,down,0.3999999761581421,68.0,0.583200024175644
2026-01-18,1768735800,2,up,0.9100000262260437,109.0,0.08426697527933126
2026-01-18,1768736700,2,up,0.9200000166893005,88.54000091552734,0.07484798429203035
2026-01-18,1768737600,2,down,0.8400000035762787,6.059999942779541,0.15059199659395217
2026-01-18,1768738500,2,up,0.9300000071525574,77.41999816894531,0.06544299327802658
2026-01-18,1768740300,2,down,0.8499999940395355,10.0,0.14107500566840173
2026-01-18,1768742100,2,down,0.7800000011920929,53.849998474121094,0.20798799885463715
2026-01-18,1768743000,2,up,0.7699999809265137,215.5,0.21760301835250856
2026-01-18,1768743900,2,down,0.8199999928474426,500.0,0.1696680068321228
2026-01-18,1768744800,2,up,0.800000011920929,244.72000122070312,0.18879998857975006
2026-01-18,1768745700,2,down,0.9600000008940697,500.0,0.037311999163508414
2026-01-18,1768748400,2,up,0.6700000166893005,31.0,0.3145229837079048
2026-01-18,1768749300,2,up,0.6700000166893005,119.54000091552734,0.3145229837079048
2026-01-18,1768750200,2,down,0.4700000286102295,5.0,0.5125629712696076
2026-01-18,1768751100,2,up,0.8899999856948853,17.5,0.10314701352405549
2026-01-18,1768752000,2,up,0.6499999761581421,182.94000244140625,0.33407502334117894
2026-01-18,1768752900,2,down,0.38999998569488525,497.5,0.5933470145254135
2026-01-18,1768753800,2,up,0.550000011920929,303.2699890136719,0.43267498816251754
2026-01-18,1768754700,2,down,0.550000011920929,228.82000732421875,0.43267498816251754
2026-01-18,1768755600,2,down,0.38999998569488525,82.4000015258789,0.5933470145254135
2026-01-18,1768756500,2,up,0.9399999976158142,5.5,0.056052002237319945
2026-01-18,1768758300,2,up,0.6299999952316284,500.0,0.3536830046815872
2026-01-18,1768759200,2,down,0.9200000017881393,122.5,0.07484799831700326
2026-01-18,1768760100,2,up,0.49000000953674316,56.52000045776367,0.4925069904499054
2026-01-18,1768761000,2,down,0.7900000065565109,24.5,0.19838699370968343
2026-01-18,1768762800,2,down,0.75,12.0,0.236875
2026-01-18,1768764600,2,down,0.3399999737739563,118.12000274658203,0.6442920268135072
2026-01-18,1768765500,2,down,0.8599999994039536,108.88999938964844,0.1315720005660057
2026-01-18,1768766400,2,down,0.4700000286102295,500.0,0.5125629712696076
2026-01-20,1768869900,2,down,0.8999999985098839,500.0,0.09370000140666962
2026-01-22,1769103900,2,up,0.8799999952316284,8.0,0.11260800451469422
2026-01-22,1769103900,3,up,0.8799999952316284,8.0,0.11260800451469422
2026-01-22,1769103900,9,up,0.8799999952316284,8.0,0.11260800451469422
2026-01-22,1769103900,21,up,0.8799999952316284,8.0,0.11260800451469422
2026-01-27,1769532300,2,down,0.48000001907348633,47.72999954223633,0.5025279808731079
2026-01-27,1769532300,6,down,0.48000001907348633,47.72999954223633,0.5025279808731079
