date,wts,t_rel,side,px,shares,pnl_share
2026-02-05,1770325200,2,down,0.75,500.0,0.236875
2026-02-06,1770411600,2,down,0.19099998474121094,10.0,0.7981836859188843
2026-02-07,1770498000,2,down,0.8400000035762787,500.0,0.15059199659395217
2026-02-08,1770584400,2,down,0.7699999958276749,10.0,0.21760300401461125
2026-02-09,1770670800,2,down,0.9700000006705523,14.0600004196167,0.027962999373570083
2026-02-10,1770757200,2,up,0.6700000166893005,27.0,0.3145229837079048
2026-02-11,1770843600,2,down,0.9200000017881393,5.0,0.07484799831700326
2026-02-13,1771016400,2,up,0.6800000071525574,100.0,0.3047679930276871
2026-02-14,1771102800,2,down,0.8400000035762787,5.010000228881836,0.15059199659395217
2026-02-15,1771189200,2,up,0.8999999761581421,105.0,0.0937000225067139
2026-02-16,1771275600,2,up,0.8999999761581421,11.0,0.0937000225067139
2026-02-17,1771362000,2,down,0.8400000035762787,35.470001220703125,0.15059199659395217
2026-02-18,1771448400,2,up,0.8999999761581421,28.0,0.0937000225067139
2026-02-19,1771534800,2,up,0.25999999046325684,13.5,0.7265320098571777
2026-02-20,1771621200,2,up,0.9200000166893005,18.43000030517578,0.07484798429203035
2026-02-21,1771707600,2,down,0.8999999985098839,5.0,0.09370000140666962
2026-02-22,1771794000,2,down,0.12999999523162842,5.300000190734863,0.8620830050153733
2026-02-23,1771880400,2,up,0.8500000238418579,100.0,0.14107497732639318
2026-02-24,1771966800,2,down,0.9499999992549419,5.320000171661377,0.046675000698119404
2026-02-26,1772139600,2,down,0.3700000047683716,100.0,0.613682995144844
2026-02-27,1772226000,2,up,0.9300000071525574,20.0,0.06544299327802658
2026-02-28,1772312400,2,down,0.5,8.0,0.4825
2026-03-01,1772398800,2,up,0.8799999952316284,25.350000381469727,0.11260800451469422
2026-03-02,1772485200,2,down,0.8999999985098839,66.88999938964844,0.09370000140666962
2026-03-03,1772571600,2,down,0.4100000262260437,6.769999980926514,0.5730669734435082
2026-03-04,1772658000,2,down,0.880000002682209,11.59000015258789,0.1126079974604845
2026-03-05,1772744400,2,down,0.9099999964237213,80.0,0.08426700337100029
2026-03-06,1772830800,2,up,0.5299999713897705,100.0,0.4525630284900666
2026-03-07,1772917200,2,down,0.7900000065565109,11.899999618530273,0.19838699370968343
2026-03-08,1773003600,2,down,0.9700000006705523,33.0,0.027962999373570083
